ID	p	CC	T	SP	E_glob	l2	lmax_l2	Rg	l_norm
1585989885349.0	0.046415888336127795	0.6214940179288087	0.6186558044806517	2.8320781032078104	0.3998053231055323	0.8704371151932084	27.948099529480835	4283.975214679683	21.013733580662716
1590171152534.0	0.4216965034285822	0.18206753176752485	0.17732052551307093	2.254323570432357	0.48271734077173406	6.30768558093598	4.4693165741143455	3456.3131424058233	24.2845030821674
1590171287001.0	0.5623413251903491	0.10619132124338068	0.10432353332446455	2.1875523012552303	0.4938458856345885	8.145890480053408	3.4789147389072808	3442.3958028677584	24.692640967298864
1585989888057.0	0.0018957356524063754	0.6972994066047484	0.6968500721461436	3.9327405857740585	0.3206200604370061	0.2726933708318118	85.44807967657933	5765.9548371813235	20.42291479637063
1585989881458.0	0.31622776601683794	0.26371578548394065	0.2579269274102688	2.3202928870292885	0.471725360297536	4.74147268184887	5.995068051413502	3498.184124683151	23.863461277625714
1590171295372.0	0.4216965034285822	0.18425032595014254	0.1805685306285867	2.257635983263598	0.48216527196652714	6.147427507685389	4.841771738046925	3467.241437799394	24.91533912308196
1590171318326.0	0.4216965034285822	0.16784408557042	0.16490909576314172	2.2376220362622035	0.48550092980009296	6.528689479156739	4.435320741862776	3456.4090568056754	24.55785779994815
1585989894417.0	0.31622776601683794	0.2703020025851667	0.2647907647907648	2.326952580195258	0.4706212226871222	4.787483164701469	5.77057608747557	3514.545538876472	23.88135894382912
1585989884796.0	0.31622776601683794	0.2753460163000478	0.27075405970309235	2.3311018131101813	0.46992387261738733	4.732866984203005	5.7195207772750685	3511.735639576657	23.34428064551821
1585989882661.0	0.0018957356524063754	0.7017370069372785	0.7015384615384616	4.962935843793584	0.28499505666346675	0.2038482311498664	113.91346066545279	6244.643030922121	20.386151541620624
1585989888299.0	0.31622776601683794	0.26202026347816504	0.25522172236503854	2.3189330543933053	0.4719519990701998	4.949751957030444	5.525605283969523	3503.000076148308	23.7022675392754
1585989888956.0	0.0018957356524063754	0.7021650326797398	0.7020477072214356	5.338877266387726	0.2765239460872306	0.19817183924201864	117.21148634753048	6257.841435041231	20.380519727350585
1590171280217.0	0.7498942093324559	0.07704703792160877	0.07672959305250338	2.163528591352859	0.49784983728498367	8.374909616478813	3.5681509715546875	3451.8773196082025	25.538365877135476
1585989880947.0	0.08799225435691074	0.54397548665931	0.540058542931483	2.624721059972106	0.4242677824267781	1.5741691905040298	15.762806883227244	3905.17324450133	21.481919163230344
1590171145834.0	1.0	0.07360592176234446	0.0732519422863485	2.1616457461645746	0.49816364481636444	8.944142611352618	3.60571825995782	3453.152557274065	27.542147452322784
1585989886039.0	0.1668100537200059	0.42565003809350255	0.4198458834662701	2.476638772663877	0.4459931427243142	2.6105783439054506	9.910377857495318	3651.8261109020214	22.246461152270122
1585989880691.0	0.08799225435691074	0.5466823355414093	0.5422460762787672	2.6467573221757323	0.4218590190609019	1.4234342274571965	17.94886668850821	3920.4806497864665	21.60633266092407
1590171309766.0	0.7498942093324559	0.07593801000911915	0.07588104561329241	2.1598326359832636	0.49846582984658305	8.90116904161754	3.3481842305462486	3451.247501641022	25.620717977148452
1590171291475.0	0.5623413251903491	0.11970622209135405	0.11680556292796858	2.1938981868898186	0.49278823802882377	8.182462150550286	3.727737235547752	3451.9339042153388	25.738180472836284
1585989881929.0	0.024484367468222266	0.6534052246629651	0.6515781747002691	3.078661087866109	0.37698686657368663	0.5781823491592433	41.49925354334995	4650.8712966144085	20.7875854294997
1590171141508.0	0.7498942093324559	0.07929028944313626	0.07895783084629861	2.161715481171548	0.49815202231520217	9.086846650949592	3.285901212034237	3442.87580219125	25.601556448941086
1590171150050.0	1.0	0.07647720150952685	0.07551069072410778	2.1589958158995817	0.4986052998605299	9.099905818580165	3.358944210233156	3445.928532300958	25.82704245997215
1585989883018.0	0.01291549665014884	0.677165641841533	0.6761264693077927	3.3565899581589957	0.35625058112505803	0.4158501155871024	56.69382631224155	4996.698058777714	20.552995470971346
1585989882391.0	0.046415888336127795	0.6062329588268057	0.6021989955205647	2.7978033472803348	0.403941771269177	1.080540540042085	22.355402084937634	4177.0988947322785	21.13300378529186
1585989895419.0	0.1668100537200059	0.41444150181871425	0.4072636091563536	2.462029288702929	0.44841933984193383	2.8955916653449068	9.045671587174526	3641.2116961049637	22.52426094467193
1590171296393.0	0.4216965034285822	0.18418895880037747	0.1805934242181235	2.2541492329149233	0.4827522082752207	6.350047625107263	4.628945647831837	3460.4461576592157	24.587225292625448
1585989892179.0	0.08799225435691074	0.5377798486486568	0.5346566872762772	2.6295676429567645	0.4240208042770803	1.5640830647613055	15.819047072398025	3896.3090155622003	21.45411144883975
1585989880731.0	0.003593813663804626	0.6971899724802202	0.6968880176427347	4.218933054393306	0.3104065799960152	0.22623506140183308	102.75446742541709	5930.156761609293	20.409438452857973
1585989881315.0	0.0018957356524063754	0.7035033969728254	0.7033739073605098	5.106415620641562	0.27973309756259546	0.20322734706497197	114.25676138719983	6344.074874924462	20.37326833789223
1585989890172.0	0.001	0.705882352941178	0.7058823529411765	7.146443514644352	0.24100230313619436	0.19473656100813097	118.95711647656742	6646.477069464996	20.35764959054865
1585989880738.0	0.006812920690579615	0.687244689542485	0.6869113083247128	3.8057880055788007	0.33092642403311856	0.290341682858379	80.73045644724988	5491.975911598126	20.46009959202404
1585989890216.0	0.046415888336127795	0.6209609962406013	0.6180687557703797	2.8719665271966526	0.39644467689446766	0.8244896737256951	29.699440426499812	4326.650945684538	21.060039673514
1585989885256.0	0.01291549665014884	0.6871737401100794	0.6865285679287911	3.5576011157601117	0.3420031380753138	0.3404183550281423	68.92447847163965	5354.571031062668	20.480029267683545
1585989880454.0	0.046415888336127795	0.5902083896424066	0.587214983713355	2.7620292887029287	0.40784983728498364	1.1488478930449904	21.143074579146322	4118.293405353085	21.136755823885245
1590171279237.0	0.7498942093324559	0.07900557326317854	0.07933976556893389	2.1651673640167366	0.4975767085076708	8.501225058391848	3.406661145628831	3440.3629635355765	24.962688641201776
