ID	p	CC	T	SP	E_glob	l2	lmax_l2	Rg	l_norm
1557986043144.0	0.7000000000000001	0.42423796995488167	0.19884341637010677	4.334797768479777		0.2398344854195142	76.90066456770045	32501.61803956329	2.264091239756177
1557986144719.0	0.30000000000000004	0.20978729603729604	0.1087360594795539	4.091841004184101		0.37304318063761366	42.99426384333686	28752.57094619617	2.0587188947998887
1557986102872.0	0.1	0.07060201372701373	0.03722084367245657	4.064539748953975		0.4155294481264922	39.54675660687544	27302.690966073864	1.8639210268802868
1557986042273.0	0.6000000000000001	0.37182261026011026	0.17967102488401518	4.210564853556486		0.2503477444825667	92.8753294512576	31620.792057903287	2.3582865993992974
1557986064278.0	1.0	0.6975175562707111	0.2616407982261641	4.49602510460251		0.05674592507949894	433.7221142079022	46646.02073966531	2.7629736176268755
1557986143271.0	0.6000000000000001	0.3696491879580115	0.17054263565891473	4.212377963737796		0.2633969764983287	72.45027763091359	31201.967105370783	2.259810605421002
1557986156616.0	0.9	0.5717255233944478	0.26131511528608026	4.644804741980474		0.1136255314430799	180.9254447216066	37840.6306808205	2.4568160990380945
1557986154968.0	0.9	0.6077065073156406	0.26577517760133723	4.567085076708508		0.11955363498209998	181.91977161234016	39444.63756370218	2.5284376000404083
1557986153200.0	0.7000000000000001	0.5045550065403007	0.21507128309572301	4.251255230125523		0.22248884385885365	90.10059923136777	33890.37070431296	2.4613732316056396
1557986126891.0	0.7000000000000001	0.4778911708259533	0.1915146708961142	4.1070083682008365		0.24155933202291707	100.86952755833568	32617.50430068127	2.485636117324384
1557986165979.0	0.4	0.22149265086765088	0.11022138483278379	4.109588563458856		0.3655739561656059	43.71937267256617	29079.832187617605	2.042114700885207
1557986026071.0	0.5	0.31472931004181	0.15879265091863518	4.140934449093445		0.2957517503394571	75.56662075941593	30296.70910747085	2.254092215093856
1557931915944.0	0.2	0.1342813899063899	0.06888128969223253	4.085251046025105		0.4138012072671886	41.29794683653131	27662.953608581825	1.9324652427836808
1557986136794.0	0.8	0.5507238825988827	0.2311284046692607	4.435669456066946		0.13773083325819369	204.65395269908566	35915.61256181721	2.6163437505466476
