ID	p	CC	T	SP	E_glob	l2	lmax_l2	Rg	l_norm
1557212254603.0	0.0464158883361278	0.4941666666666667	0.4930651872399445	23.21576011157601	0.08821478137343025	0.0035839741337926195	1911.6672598024695	184318.262742073	2.00448609713389
1557212186422.0	0.08799225435691074	0.4794444444444444	0.4744475138121547	13.880264993026499	0.11464105207844992	0.012748361743816328	555.9134998746198	93164.73807896773	1.990696084481522
1590171281362.0	1.0	0.0022585978835978834	0.0035440047253396337	4.1439330543933055	0.2685510061765292	0.525298951461965	20.418726311010623	23682.89381072751	6.968340510197017
1590171300009.0	1.0	0.012708333333333339	0.0142602495543672	4.155753138075314	0.26790035365610676	0.5548728593078227	18.37197637146938	23838.494266456226	6.804273785601126
1590171323480.0	0.4216965034285822	0.08987764550264547	0.07518337408312958	4.345432357043236	0.2577493856677957	0.4498952716190733	23.15177212573462	24276.18157455456	6.656665019718443
1557212274868.0	0.0018957356524063754	0.4897222222222222	0.48614958448753465	18.608542538354254	0.09868961247003619	0.005101690663842105	1348.2759062343866	144528.782278738	1.9994434195984738
1557212073094.0	0.1668100537200059	0.40236111111111117	0.3825910931174089	6.956206415620642	0.17866389446018105	0.05064481118581755	159.08934993414678	43842.49644458259	1.9298632350806073
1557212249543.0	0.0018957356524063754	0.3086111111111111	0.274703557312253	5.3094490934449095	0.21843413085829402	0.18270150140255126	45.42179304513771	30114.692058072516	1.834381546285293
1590171297510.0	0.5623413251903491	0.05859126984126982	0.04460966542750929	4.293549511854951	0.2603491731420602	0.4697798822076118	21.028853086627542	23733.115793717712	6.399599657009791
1590171138722.0	0.4216965034285822	0.10025793650793652	0.08234560199625701	4.3834728033472805	0.25547423955635257	0.47344729597955637	20.75719907433646	24169.015112755533	6.362791955730677
1557212245764.0	0.0018957356524063754	0.3630555555555553	0.3411371237458194	5.979567642956765	0.19811693343074097	0.1276836466227425	61.62599955242078	35247.5842051027	1.8939078626333483
1557212318662.0	0.003593813663804626	0.41291666666666654	0.3935091277890467	7.060111576011158	0.1753018742453889	0.07187989604276054	107.17558799075896	42449.1317613964	1.9352041842906456
1557212281148.0	0.0018957356524063754	0.49847222222222226	0.49757113115891743	24.137831241283124	0.08615957458183837	0.0033888331996493925	2005.0917143240997	190574.3805924732	2.007467524336739
1557212132379.0	0.003593813663804626	0.49263888888888885	0.49064449064449067	20.591771269177126	0.09285634199189577	0.003700418334558135	1848.231450082026	166373.12652081734	2.002785218341516
1590171268289.0	0.4216965034285822	0.1248015873015873	0.11033608116677235	4.5122733612273365	0.24974600684067214	0.38232551435844186	23.959793267510516	24869.46730816114	6.187238298088779
1557212075601.0	0.0464158883361278	0.4984722222222222	0.49757113115891743	26.168549511854952	0.08388722050261724	0.0034070310701931595	1994.3819858521815	206679.7971140828	2.007467524336742
