ID	freq	p	H2
1557986043144.0	0.0001	0.7000000000000001	238.19939532822784
1557986043144.0	0.00017782794100389227	0.7000000000000001	236.49503957839957
1557986043144.0	0.00031622776601683794	0.7000000000000001	231.3326146648909
1557986043144.0	0.0005623413251903491	0.7000000000000001	216.93339256579299
1557986043144.0	0.001	0.7000000000000001	183.9761089983648
1557986043144.0	0.0017782794100389228	0.7000000000000001	130.99178414422664
1557986043144.0	0.0031622776601683794	0.7000000000000001	76.026488181608
1557986043144.0	0.005623413251903491	0.7000000000000001	37.217185370866446
1557986043144.0	0.01	0.7000000000000001	16.29382026789791
1557986043144.0	0.01778279410038923	0.7000000000000001	6.980456557026116
1557986043144.0	0.03162277660168379	0.7000000000000001	3.396242482354634
1557986043144.0	0.05623413251903491	0.7000000000000001	2.07054597595883
1557986043144.0	0.1	0.7000000000000001	1.4618135147412554
1557986043144.0	0.1778279410038923	0.7000000000000001	1.0442191651211685
1557986043144.0	0.31622776601683794	0.7000000000000001	0.6966578075700408
1557986043144.0	0.5623413251903491	0.7000000000000001	0.41219390695664665
1557986043144.0	1.0	0.7000000000000001	0.2062604004946219
1557986043144.0	1.7782794100389228	0.7000000000000001	0.08589463560205848
1557986043144.0	3.1622776601683795	0.7000000000000001	0.03094026122656583
1557986043144.0	5.623413251903491	0.7000000000000001	0.010287882274440415
1557986043144.0	10.0	0.7000000000000001	0.003309625155053034
1557986144719.0	0.0001	0.30000000000000004	238.36918726262138
1557986144719.0	0.00017782794100389227	0.30000000000000004	237.022008126217
1557986144719.0	0.00031622776601683794	0.30000000000000004	232.90629016826674
1557986144719.0	0.0005623413251903491	0.30000000000000004	221.15525119396088
1557986144719.0	0.001	0.30000000000000004	192.84830953211167
1557986144719.0	0.0017782794100389228	0.30000000000000004	143.53578345902858
1557986144719.0	0.0031622776601683794	0.30000000000000004	87.42292177567418
1557986144719.0	0.005623413251903491	0.30000000000000004	44.29756418380591
1557986144719.0	0.01	0.30000000000000004	19.43944529379305
1557986144719.0	0.01778279410038923	0.30000000000000004	7.837677983207974
1557986144719.0	0.03162277660168379	0.30000000000000004	3.29411092270383
1557986144719.0	0.05623413251903491	0.30000000000000004	1.6955358030166114
1557986144719.0	0.1	0.30000000000000004	1.1096650330790776
1557986144719.0	0.1778279410038923	0.30000000000000004	0.8088312762661318
1557986144719.0	0.31622776601683794	0.30000000000000004	0.5697554064067916
1557986144719.0	0.5623413251903491	0.30000000000000004	0.3572044715156418
1557986144719.0	1.0	0.30000000000000004	0.18873354623379746
1557986144719.0	1.7782794100389228	0.30000000000000004	0.08184506705397915
1557986144719.0	3.1622776601683795	0.30000000000000004	0.030128627665218146
1557986144719.0	5.623413251903491	0.30000000000000004	0.010107577516576106
1557986144719.0	10.0	0.30000000000000004	0.0032617940333402465
1557986102872.0	0.0001	0.1	238.42571462561355
1557986102872.0	0.00017782794100389227	0.1	237.19833227358578
1557986102872.0	0.00031622776601683794	0.1	233.4408691981643
1557986102872.0	0.0005623413251903491	0.1	222.64985460712472
1557986102872.0	0.001	0.1	196.2829179485856
1557986102872.0	0.0017782794100389228	0.1	149.0622596678395
1557986102872.0	0.0031622776601683794	0.1	92.98859150073385
1557986102872.0	0.005623413251903491	0.1	47.635105784280235
1557986102872.0	0.01	0.1	20.60960162509263
1557986102872.0	0.01778279410038923	0.1	8.062131607171018
1557986102872.0	0.03162277660168379	0.1	3.236886596784436
1557986102872.0	0.05623413251903491	0.1	1.5667506680832433
1557986102872.0	0.1	0.1	0.981833991359191
1557986102872.0	0.1778279410038923	0.1	0.7121363596487436
1557986102872.0	0.31622776601683794	0.1	0.5088579748568374
1557986102872.0	0.5623413251903491	0.1	0.3250536547791692
1557986102872.0	1.0	0.1	0.17549388512590094
1557986102872.0	1.7782794100389228	0.1	0.07768102769845893
1557986102872.0	3.1622776601683795	0.1	0.028980067027737828
1557986102872.0	5.623413251903491	0.1	0.009781285534813344
1557986102872.0	10.0	0.1	0.003163477677920016
1557986042273.0	0.0001	0.6000000000000001	238.2395127132158
1557986042273.0	0.00017782794100389227	0.6000000000000001	236.6198354968134
1557986042273.0	0.00031622776601683794	0.6000000000000001	231.70755340115818
1557986042273.0	0.0005623413251903491	0.6000000000000001	217.9502327243822
1557986042273.0	0.001	0.6000000000000001	186.11966304677313
1557986042273.0	0.0017782794100389228	0.6000000000000001	133.94519051832174
1557986042273.0	0.0031622776601683794	0.6000000000000001	78.51614381677658
1557986042273.0	0.005623413251903491	0.6000000000000001	38.56596457274176
1557986042273.0	0.01	0.6000000000000001	16.874219181127383
1557986042273.0	0.01778279410038923	0.6000000000000001	7.178045502031463
1557986042273.0	0.03162277660168379	0.6000000000000001	3.3974839642509407
1557986042273.0	0.05623413251903491	0.6000000000000001	2.0037348893597824
1557986042273.0	0.1	0.6000000000000001	1.3966294744651695
1557986042273.0	0.1778279410038923	0.6000000000000001	1.0001469978819935
1557986042273.0	0.31622776601683794	0.6000000000000001	0.6717699643521762
1557986042273.0	0.5623413251903491	0.6000000000000001	0.40100660614782124
1557986042273.0	1.0	0.6000000000000001	0.20310495284867863
1557986042273.0	1.7782794100389228	0.6000000000000001	0.08554451667825663
1557986042273.0	3.1622776601683795	0.6000000000000001	0.031019119276164717
1557986042273.0	5.623413251903491	0.6000000000000001	0.01034285782391611
1557986042273.0	10.0	0.6000000000000001	0.0033305805650902806
1557986064278.0	0.0001	1.0	237.3832413089891
1557986064278.0	0.00017782794100389227	1.0	233.99276484707292
1557986064278.0	0.00031622776601683794	1.0	224.11592927774726
1557986064278.0	0.0005623413251903491	1.0	199.13046767340418
1557986064278.0	0.001	1.0	151.7348513282075
1557986064278.0	0.0017782794100389228	1.0	93.15566226376251
1557986064278.0	0.0031622776601683794	1.0	47.57573463684346
1557986064278.0	0.005623413251903491	1.0	23.04184745637078
1557986064278.0	0.01	1.0	12.279783613165648
1557986064278.0	0.01778279410038923	1.0	7.549540267921637
1557986064278.0	0.03162277660168379	1.0	4.992093898291467
1557986064278.0	0.05623413251903491	1.0	3.344053000457122
1557986064278.0	0.1	1.0	2.2250590369303658
1557986064278.0	0.1778279410038923	1.0	1.4438999122781537
1557986064278.0	0.31622776601683794	1.0	0.8833303392147018
1557986064278.0	0.5623413251903491	1.0	0.48620412347449504
1557986064278.0	1.0	1.0	0.23015983542833732
1557986064278.0	1.7782794100389228	1.0	0.09250318093356726
1557986064278.0	3.1622776601683795	1.0	0.0327173537265676
1557986064278.0	5.623413251903491	1.0	0.010797024409557692
1557986064278.0	10.0	1.0	0.003464167442501147
1557986143271.0	0.0001	0.6000000000000001	238.25986039564134
1557986143271.0	0.00017782794100389227	0.6000000000000001	236.68264257298407
1557986143271.0	0.00031622776601683794	0.6000000000000001	231.8922806231407
1557986143271.0	0.0005623413251903491	0.6000000000000001	218.42962043900786
1557986143271.0	0.001	0.6000000000000001	187.0864435558855
1557986143271.0	0.0017782794100389228	0.6000000000000001	135.28470706187068
1557986143271.0	0.0031622776601683794	0.6000000000000001	79.75286663175658
1557986143271.0	0.005623413251903491	0.6000000000000001	39.342271623294074
1557986143271.0	0.01	0.6000000000000001	17.105272301884224
1557986143271.0	0.01778279410038923	0.6000000000000001	7.149064817931461
1557986143271.0	0.03162277660168379	0.6000000000000001	3.3407749767559194
1557986143271.0	0.05623413251903491	0.6000000000000001	1.9608014677245662
1557986143271.0	0.1	0.6000000000000001	1.363866940468207
1557986143271.0	0.1778279410038923	0.6000000000000001	0.9800685418309553
1557986143271.0	0.31622776601683794	0.6000000000000001	0.6643149752034269
1557986143271.0	0.5623413251903491	0.6000000000000001	0.3997587984882634
1557986143271.0	1.0	0.6000000000000001	0.20316054148831691
1557986143271.0	1.7782794100389228	0.6000000000000001	0.08561147370856924
1557986143271.0	3.1622776601683795	0.6000000000000001	0.031031007039040378
1557986143271.0	5.623413251903491	0.6000000000000001	0.01034338711454876
1557986143271.0	10.0	0.6000000000000001	0.003330275607783722
1557986156616.0	0.0001	0.9	237.9247967672667
1557986156616.0	0.00017782794100389227	0.9	235.64801584256972
1557986156616.0	0.00031622776601683794	0.9	228.8475727753858
1557986156616.0	0.0005623413251903491	0.9	210.55095735265385
1557986156616.0	0.001	0.9	171.58407282661088
1557986156616.0	0.0017782794100389228	0.9	115.04364917084241
1557986156616.0	0.0031622776601683794	0.9	62.49250768028001
1557986156616.0	0.005623413251903491	0.9	29.211542400042237
1557986156616.0	0.01	0.9	13.085073322715141
1557986156616.0	0.01778279410038923	0.9	6.466152935309318
1557986156616.0	0.03162277660168379	0.9	3.8700283330817653
1557986156616.0	0.05623413251903491	0.9	2.6507676670091853
1557986156616.0	0.1	0.9	1.873228968836056
1557986156616.0	0.1778279410038923	0.9	1.2807022864904498
1557986156616.0	0.31622776601683794	0.9	0.8135635975804217
1557986156616.0	0.5623413251903491	0.9	0.458025126069091
1557986156616.0	1.0	0.9	0.21878774685658223
1557986156616.0	1.7782794100389228	0.9	0.0882656846077468
1557986156616.0	3.1622776601683795	0.9	0.03130452686984246
1557986156616.0	5.623413251903491	0.9	0.010346317335577409
1557986156616.0	10.0	0.9	0.003321527045905287
1557986154968.0	0.0001	0.9	237.82907998447237
1557986154968.0	0.00017782794100389227	0.9	235.35494046786695
1557986154968.0	0.00031622776601683794	0.9	228.00550891506384
1557986154968.0	0.0005623413251903491	0.9	208.49239281273105
1557986154968.0	0.001	0.9	167.91699574404157
1557986154968.0	0.0017782794100389228	0.9	110.88194644171311
1557986154968.0	0.0031622776601683794	0.9	59.65241149523754
1557986154968.0	0.005623413251903491	0.9	28.063472295363322
1557986154968.0	0.01	0.9	12.86108111068884
1557986154968.0	0.01778279410038923	0.9	6.541474190275427
1557986154968.0	0.03162277660168379	0.9	4.011904294339793
1557986154968.0	0.05623413251903491	0.9	2.7845317630605133
1557986154968.0	0.1	0.9	1.961556263333304
1557986154968.0	0.1778279410038923	0.9	1.3228146608858224
1557986154968.0	0.31622776601683794	0.9	0.827984254669973
1557986154968.0	0.5623413251903491	0.9	0.46282631341319624
1557986154968.0	1.0	0.9	0.2210474188109104
1557986154968.0	1.7782794100389228	0.9	0.08928923112794446
1557986154968.0	3.1622776601683795	0.9	0.03168239805664928
1557986154968.0	5.623413251903491	0.9	0.010472195424189968
1557986154968.0	10.0	0.9	0.0033619983157071516
1557986153200.0	0.0001	0.7000000000000001	238.13429611630252
1557986153200.0	0.00017782794100389227	0.7000000000000001	236.29350472406773
1557986153200.0	0.00031622776601683794	0.7000000000000001	230.73492793938433
