ID,network,p,CC,Sp,Rg
1594810157517.0,ws,0.0021544346900318843,0.6961526599870715,18.390360416041606,3061.018760761271
1587404778134.0,ws,0.0021544346900318843,0.6952135838181426,16.450499429942994,2699.145687885694
1595065197076.0,ws,0.01,0.6798971187962364,8.837460266026604,1500.312027999859
1594969951280.0,ws,0.001,0.6978486409179055,26.225795059505952,4108.087119286793
1587416784305.0,ws,0.01,0.6788009798534798,8.649969856985699,1463.8419202962996
1595011573743.0,ws,0.021544346900318832,0.6572450987763526,6.937068286828683,1169.5787900023593
1587380808991.0,ws,0.46415888336127775,0.10764585650555154,3.778971497149715,693.8006280359166
1594754527843.0,ws,0.0021544346900318843,0.6953578898225956,16.622625702570257,2720.6346897616904
1595088499332.0,ws,0.21544346900318823,0.3433503575064576,4.23247902790279,731.5090252855684
1594908880830.0,ws,1.0,0.0015752278922002304,3.6430951495149513,690.8289523162903
1587381075452.0,ws,1.0,0.0014442230163010886,3.6432676467646763,690.1492393320248
1594988945122.0,ws,0.01,0.6804064896214895,8.865764536453645,1513.7293185124618
1587375468239.0,ws,0.01,0.6804472520101158,8.952439043904391,1517.3540161449
1587423235296.0,ws,0.021544346900318832,0.6558780666787632,6.87766302630263,1156.5517973525896
1587428664305.0,ws,0.046415888336127774,0.6092917829882536,5.671915151515152,949.2998741460563
1595038522202.0,ws,0.021544346900318832,0.6566434527778723,6.898706690669067,1161.789906884441
1587428980942.0,ws,0.046415888336127774,0.6080304125681679,5.6448877887788775,945.7377289811559
1587397879212.0,ws,0.001,0.6979905392156863,28.319078627862787,4277.870045358314
1587381020696.0,ws,1.0,0.0015698436745124726,3.642719111911191,691.4058148832975
1595253444592.0,ws,0.021544346900318832,0.6589211322612715,7.010847564756475,1180.0312949441543
1587426007636.0,ws,0.021544346900318832,0.6571231247046726,6.92160200020002,1165.4895834315007
1587433566905.0,ws,0.1,0.5129477043914118,4.819301070107011,812.1504849970298
1594814014555.0,ws,0.0021544346900318843,0.6954040406162464,16.827358755875586,2732.7544292635434
1587427489545.0,ws,0.046415888336127774,0.6069626583048874,5.635536673667366,943.6381997220536
1587404359457.0,ws,0.0021544346900318843,0.6958601747109098,17.740244404440443,2915.2171250324764
1594997138321.0,ws,0.46415888336127775,0.10987360248271145,3.7808408440844086,694.1184102769225
1587410774938.0,ws,0.004641588833612777,0.6905450928320045,11.88314393439344,2005.670810638403
1594908851800.0,ws,1.0,0.0014558323808849451,3.6430009400940095,691.143610894249
1595175118825.0,ws,1.0,0.0015336234452892634,3.6432404640464044,690.5542812051171
1587409990232.0,ws,0.004641588833612777,0.6899076483157365,11.667483628362836,1960.9847200341837
1587424970208.0,ws,0.021544346900318832,0.6563583316210791,6.881078087808781,1159.0619007994524
1587417009790.0,ws,0.01,0.6798826077354018,8.818747234723473,1497.9086511612147
1587380893923.0,ws,0.46415888336127775,0.11065805420248676,3.7819205320532054,694.8228772899497
1587370841567.0,ws,0.001,0.6978163305322128,24.978576557655767,3904.818067065777
1587439540849.0,ws,0.46415888336127775,0.10924566048720977,3.780629302930293,694.2558139038459
1595040227957.0,ws,0.001,0.6978397128851539,25.679691689168916,3955.6972669043002
1587434134740.0,ws,0.1,0.5158927553329024,4.84046200620062,814.2275893929328
1594645879680.0,ws,0.01,0.6800449910220498,8.839610821082108,1492.7725985238399
1587378853862.0,ws,0.046415888336127774,0.6072174074807202,5.653101290129013,945.1330357026943
1587405512289.0,ws,0.0021544346900318843,0.6958368557422968,17.862920592059204,2944.8061082983813
1594890050706.0,ws,0.01,0.6800243765333392,8.81656493649365,1501.8980454876935
1587397968318.0,ws,0.001,0.6980966822882998,28.013698349834982,4365.75471320515
1594712740732.0,ws,1.0,0.0014270468579619879,3.642746694669467,690.9566155791774
1595096953416.0,ws,0.01,0.6807399186597715,8.962304750475047,1525.0578283889863
1587378609009.0,ws,0.046415888336127774,0.6089615378541308,5.66852803280328,948.2371951338949
1595104844518.0,ws,1.0,0.0015359532820644008,3.6430908490849085,691.0071616253258
1587418301148.0,ws,0.01,0.6782078153056094,8.640105550555056,1459.2981862910738
1587436362654.0,ws,0.21544346900318823,0.33854552915982183,4.220086168616862,730.2487532375083
1587438825624.0,ws,0.21544346900318823,0.3390182243936124,4.221575437543755,730.5944046521864
1587413293337.0,ws,0.004641588833612777,0.6905939770523594,12.097349294929494,2012.1745251783298
1594908714643.0,ws,1.0,0.001497503797215333,3.643055905590559,690.8440612111501
1595057731280.0,ws,0.0021544346900318843,0.6960794257703081,18.673854585458546,2996.493375186571
1587440155919.0,ws,1.0,0.0015438532745727523,3.642998119811981,690.8810596090278
1587377513125.0,ws,0.021544346900318832,0.6566872380672304,6.886365776577658,1160.3795790261681
1587381032978.0,ws,1.0,0.0014912481129320356,3.6431138313831384,690.6473568179357
1587419737776.0,ws,0.01,0.6789668264741794,8.69802698269827,1469.023960500161
1594908729087.0,ws,1.0,0.001494798220345535,3.6429285328532854,691.1737625752987
1587437367162.0,ws,0.21544346900318823,0.34144037507272196,4.227139153915392,730.8792351277535
1587412510325.0,ws,0.004641588833612777,0.6894668153415211,11.323622402240224,1925.808465744038
1587440302933.0,ws,1.0,0.00140602122419621,3.6425755575557557,691.2721823879255
1595035747921.0,ws,0.0021544346900318843,0.6957901492135313,17.88004102410241,2889.097693696683
1587440168333.0,ws,1.0,0.0016529045887954893,3.642813101310131,691.8782673218326
1587421771455.0,ws,0.021544346900318832,0.6566222368326547,6.8828057605760575,1161.7663833776332
1587440445864.0,ws,1.0,0.001462790959538566,3.6427327532753275,691.2990513163553
1587403862093.0,ws,0.0021544346900318843,0.6957439851325143,17.97138915891589,2874.422957917893
1587439430475.0,ws,0.46415888336127775,0.11052096756946507,3.7818077407740773,694.3728250231839
1594704025238.0,ws,0.01,0.6796567061885482,8.824937873787379,1499.9128759530884
1587439404777.0,ws,0.46415888336127775,0.1088164861609278,3.780116191619162,693.9463795529326
1587439617932.0,ws,0.46415888336127775,0.11025623589243846,3.7813838183818382,694.4276702417048
1587411640069.0,ws,0.004641588833612777,0.6901799170437404,11.68215105510551,1971.7111407833374
1594997055211.0,ws,0.21544346900318823,0.34204716119591805,4.228831103110311,731.2239248285136
1587439566143.0,ws,0.46415888336127775,0.11147730525015336,3.7838557455745576,694.8447165681985
1594743910043.0,ws,0.0021544346900318843,0.695042799504417,16.032938413841386,2648.656911027198
1595153065753.0,ws,0.01,0.6793344066898013,8.74114203420342,1473.9133534157747
1587440298625.0,ws,1.0,0.0015429824370999496,3.6431570357035703,690.747616517282
1587395881424.0,ws,0.001,0.6981151610644256,27.668747554755477,4284.122578327021
1587436571798.0,ws,0.21544346900318823,0.34069300891093024,4.2254298629862985,730.8683870817092
1595155684334.0,ws,0.1,0.5134471714809099,4.826735133513352,812.6940696449698
1595232091955.0,ws,0.001,0.6977170728291315,25.437361216121612,3974.9898483441225
1587414002970.0,ws,0.004641588833612777,0.6909334764418587,12.266015321532153,2049.6026568566754
1587406090009.0,ws,0.0021544346900318843,0.6957438030596853,17.79177403740374,2884.8170768854698
1587424531799.0,ws,0.021544346900318832,0.6585117750825026,6.9751546154615465,1175.8258889908984
1594971918903.0,ws,0.004641588833612777,0.6910670620555913,12.293419721972198,2082.1555310024128
1587402527289.0,ws,0.0021544346900318843,0.6948499030381383,16.29501308130813,2634.5857037121878
1587430218299.0,ws,0.046415888336127774,0.6065709912576244,5.645807680768077,944.459384062391
1587430967371.0,ws,0.046415888336127774,0.6130593542199114,5.746866346634664,960.7522955834559
1587437051340.0,ws,0.21544346900318823,0.3397842005768718,4.222326332633263,730.6768756179256
1595006838124.0,ws,0.046415888336127774,0.6083741518680837,5.665593859385939,947.6665822651395
1594908969343.0,ws,1.0,0.0015672040077001714,3.642919891989199,691.0789239538307
1594712731106.0,ws,1.0,0.0015039539642068246,3.643026422642264,691.2081869258876
1587436434241.0,ws,0.21544346900318823,0.3418665271234352,4.227294889488949,731.2438081323822
1587440006832.0,ws,0.46415888336127775,0.10909487893855845,3.7795497549754975,694.275565402924
1594705796549.0,ws,0.01,0.6800730158257635,8.916820362036203,1506.548198753096
1587379892018.0,ws,0.1,0.5145991444202512,4.823122932293229,812.9296527328491
1587439910896.0,ws,0.46415888336127775,0.1102476681659999,3.7818112411241125,694.3121730878984
1595231970860.0,ws,0.21544346900318823,0.3417096337062453,4.229370677067707,731.1801996829977
1587439492448.0,ws,0.46415888336127775,0.10815965917357646,3.7795481548154815,693.8890860196461
1595255143039.0,ws,0.46415888336127775,0.10753879132252561,3.7779694569456947,694.3195646321251
1587416933468.0,ws,0.01,0.6795177919345875,8.730785438543855,1486.391577018527
1587415564547.0,ws,0.01,0.67775569704805,8.522895389538954,1440.9762236821489
1594996706702.0,ws,0.1,0.5129415904494542,4.826613581358136,812.4308842555166
1587376295568.0,ws,0.01,0.6800740025024854,8.915307230723073,1515.774283864306
1595083383610.0,ws,0.21544346900318823,0.3431177967727819,4.232414881488149,731.3585418060612
1587437475423.0,ws,0.21544346900318823,0.3380916529101386,4.219914551455146,730.0588234170738
1587411958969.0,ws,0.004641588833612777,0.6911040293040291,12.390379857985799,2066.030067684014
1587431659859.0,ws,0.046415888336127774,0.6114421110631715,5.707796079607961,955.7896216941512
1587404940819.0,ws,0.0021544346900318843,0.6962259829059827,18.49533295329533,2906.902120231306
1587371195218.0,ws,0.001,0.6976858963585433,23.723010681068107,3897.9716915189683
1587411481539.0,ws,0.004641588833612777,0.6912221888242476,12.277110971097109,2067.055935736228
1594790946549.0,ws,0.0021544346900318843,0.696067676147382,18.601376337633763,3052.570309659386
1587427361319.0,ws,0.046415888336127774,0.6115005578700625,5.716221282128213,956.3171083420094
1587437760550.0,ws,0.21544346900318823,0.3426573131670456,4.230412261226123,731.2833603448938
1594826625588.0,ws,0.0021544346900318843,0.6962128264382675,18.775049264926494,2957.807074352567
1587422363722.0,ws,0.021544346900318832,0.656583847864382,6.900082268226822,1164.7080001225502
1587434864704.0,ws,0.1,0.5122162966522641,4.821157915791579,811.6479014225026
1587440320050.0,ws,1.0,0.001511692840457479,3.6431743574357434,690.768605730872
1587400950954.0,ws,0.001,0.6978675630252099,26.673732733273326,4171.282128697923
1594908959843.0,ws,1.0,0.0016085300176334639,3.6430395639563957,690.8179855365581
1587437865093.0,ws,0.21544346900318823,0.34090309127012886,4.225231263126313,731.0126742433065
1587419889453.0,ws,0.01,0.6799344683257917,8.775011621162117,1499.727858230656
1587414234906.0,ws,0.004641588833612777,0.6907899649859943,12.112490189018901,2045.1097623824528
1595238364202.0,ws,0.46415888336127775,0.10949030178733786,3.780595219521952,694.2629750590102
1587433987187.0,ws,0.1,0.5138615011106884,4.826841504150415,812.985355588486
1587425118408.0,ws,0.021544346900318832,0.6547594644038451,6.819350595059506,1146.581436595337
1587437685689.0,ws,0.21544346900318823,0.343142783517764,4.230797879787978,731.3682690172103
1595049575629.0,ws,0.021544346900318832,0.6575571719362509,6.954653225322533,1170.6510223386013
1587375544870.0,ws,0.01,0.679264550837879,8.748480748074808,1478.58419832816
1594908783043.0,ws,1.0,0.001595692538654916,3.6430240424042406,690.8532857433179
1587428606489.0,ws,0.046415888336127774,0.6055227305726608,5.622132053205321,940.6457563924268
1587439835531.0,ws,0.46415888336127775,0.11031534655296243,3.781300010001,694.2415575919372
1587402267080.0,ws,0.001,0.6977959259857789,25.89733597359736,4025.75447201864
1587370208998.0,ws,0.001,0.6976549066293183,24.95757203720372,3927.7503235978156
1587369843761.0,ws,0.001,0.6979381792717085,27.570327472747273,4296.662081407473
1587378362218.0,ws,0.046415888336127774,0.6083194049809839,5.658081248124812,946.6604126095469
1587408489294.0,ws,0.0021544346900318843,0.6955387271062269,17.678665446544656,2922.4268635870294
1587416252308.0,ws,0.01,0.6794312754359503,8.702545654565457,1481.4955835594421
1587407919365.0,ws,0.0021544346900318843,0.6962344568340155,18.411145414541455,2987.606176680814
1587440218843.0,ws,1.0,0.0014238473455471705,3.6428469246924693,691.010932282535
1595007734010.0,ws,0.001,0.6981784803921568,28.24139713971397,4468.265686118833
1587400061011.0,ws,0.001,0.6980341736694676,27.433805460546054,4352.128904143904
1594741015504.0,ws,0.0021544346900318843,0.695989188572865,18.148102810281028,2916.6896333054874
1594844262018.0,ws,0.01,0.679297384184443,8.76375685568557,1482.5904023762025
1587420877943.0,ws,0.01,0.6791709343872501,8.724569196919692,1484.4196043290742
1587416633292.0,ws,0.01,0.6806493083292696,8.992531353135314,1525.9954895162932
1594959039093.0,ws,0.001,0.6976121148459382,24.698451665166516,3842.623285365931
1587417696869.0,ws,0.01,0.6791885685367264,8.739385358535854,1481.6112367097749
1594970937361.0,ws,0.0021544346900318843,0.6955480952380951,17.246689268926893,2817.544404430048
1587372454661.0,ws,0.0021544346900318843,0.6951452310924369,16.803584738473848,2706.1124364541856
1587429973067.0,ws,0.046415888336127774,0.6078536821949979,5.65956299629963,947.0587564822931
1587415105265.0,ws,0.004641588833612777,0.6903903779717014,11.771988578857886,2008.5444146402267
1587417618373.0,ws,0.01,0.6789306203763557,8.692132573257325,1472.2284858758578
1587374860142.0,ws,0.01,0.6804557922332226,8.872704290429043,1513.8261781998515
1594738120345.0,ws,0.0021544346900318843,0.6956485784313723,17.298140854085407,2767.3649498308873
1595164697696.0,ws,0.004641588833612777,0.690690999425411,12.066479267926793,2031.6115438729487
1594708342649.0,ws,0.01,0.6785504806794512,8.66332807280728,1462.6232762275672
1587374225380.0,ws,0.004641588833612777,0.6903113378941319,11.67523102310231,2002.6365932980355
1594892203096.0,ws,0.01,0.6792660965668318,8.681644204420442,1478.553103014715
1595012923377.0,ws,0.21544346900318823,0.3425231270520882,4.2296114811481145,731.2774170977743
1587398409960.0,ws,0.001,0.6975803835380305,24.62446806680668,3832.149998357685
1587438199045.0,ws,0.21544346900318823,0.33972239282378225,4.222603500350035,730.424750626798
1587401654472.0,ws,0.001,0.697856288515406,26.95450601060106,4155.7846523123135
1595105817053.0,ws,0.0021544346900318843,0.6958654271708682,17.74184890489049,2916.313937811978
1594712771560.0,ws,1.0,0.0015623408639163906,3.6431472547254726,690.4609135957597
1594827584801.0,ws,0.0021544346900318843,0.6959521229260934,17.92076371637164,2977.1773448422837
1594974916724.0,ws,0.1,0.5145555347799775,4.824908750875087,812.9728815611728
1587419433744.0,ws,0.01,0.6794251723766429,8.820081868186818,1506.9798192599858
1587420952665.0,ws,0.01,0.6797381289573857,8.789615901590158,1490.9485529715537
1587437124879.0,ws,0.21544346900318823,0.3420226354617474,4.228307170717072,731.0265948513635
1594725535076.0,ws,0.01,0.6796318237335419,8.762935453545355,1483.4403299835612
1595104848427.0,ws,0.001,0.6975691456582632,25.321192839283928,3851.0202384197746
1594909038529.0,ws,1.0,0.0015325566567262624,3.64318501850185,690.356431449665
1587433782235.0,ws,0.1,0.5120355206145764,4.812131413141314,811.1916020628389
1594997150617.0,ws,0.001,0.6977626551389786,25.673774837483748,3901.2277793608387
1595002406158.0,ws,0.46415888336127775,0.10914124156907042,3.7802317431743173,694.192017515355
1587435488968.0,ws,0.1,0.5115546871489364,4.817479627962796,811.6288049811419
1587380972818.0,ws,0.46415888336127775,0.10921399031290571,3.7811584158415843,693.8739081839973
1587439823287.0,ws,0.46415888336127775,0.11201638026652308,3.783604460446045,694.5036878551982
1587429168756.0,ws,0.046415888336127774,0.6091132278445668,5.680514711471147,951.3902309692736
1587398228967.0,ws,0.001,0.6976749299719887,23.902343754375437,4034.4526758252655
1587438681018.0,ws,0.21544346900318823,0.3383970275151181,4.218549414941494,730.2083933207566
1587398584618.0,ws,0.001,0.6977346918767505,25.32807312731273,3967.9494960255465
1587380261166.0,ws,0.21544346900318823,0.3419823886171336,4.22930599059906,731.1994405061763
1595241793883.0,ws,0.01,0.6782475824175823,8.592297549754976,1470.9747918927087
1587439796424.0,ws,0.46415888336127775,0.10884769272836914,3.7793387738773876,694.3776979512055
1595151978018.0,ws,0.004641588833612777,0.6898565612182794,11.565606440644064,1952.3275801557147
1594712735888.0,ws,1.0,0.0014514537847349802,3.643226802680268,690.3367957365231
1594640811041.0,ws,0.01,0.6805787139511674,8.954193739373938,1522.1677676405234
1594908950255.0,ws,1.0,0.001573786733191229,3.6433221522152217,690.4042628611535
1587436065292.0,ws,0.1,0.5148766945661837,4.828805660566057,813.6433192668836
1594875920680.0,ws,0.01,0.6817298737700207,9.074311331133114,1552.0735933606684
1587435080589.0,ws,0.1,0.5118815569217504,4.814514351435143,811.3360448488903
1594806303189.0,ws,0.0021544346900318843,0.6949247188106011,16.23267530753075,2645.2079623169557
1595244666031.0,ws,0.001,0.6979764414996766,27.320597479747974,4263.228063819294
1587439639369.0,ws,0.46415888336127775,0.10792080978045152,3.7790563256325633,694.1311410280449
1587440139154.0,ws,1.0,0.00150634707227026,3.6431647764776476,690.8324211671277
1595236447373.0,ws,0.021544346900318832,0.6555030818562243,6.855983578357836,1150.2972284719785
1587420725303.0,ws,0.01,0.6796902725233143,8.817376337633764,1496.4814339855386
1587440420686.0,ws,1.0,0.00156031143698885,3.6425311331133114,691.6031026062603
1587421180682.0,ws,0.01,0.678948555268261,8.6668500050005,1483.848503915429
1594744870183.0,ws,0.0021544346900318843,0.695561757703081,17.56634067406741,2856.4271267135305
1595007654310.0,ws,0.21544346900318823,0.34059998606783504,4.223518771877187,730.7273571685892
1587437829265.0,ws,0.21544346900318823,0.34325201562044544,4.232398519851985,731.4571093342133
1587422140149.0,ws,0.021544346900318832,0.6551750796485936,6.815099809980998,1149.860753717288
1594646843329.0,ws,1.0,0.0015114236509241896,3.643087688768877,690.7193756688624
1587434761457.0,ws,0.1,0.5133101998354243,4.82039197919792,812.3820894751328
1594868730662.0,ws,0.01,0.6799149542124542,8.851072187218723,1497.6038186843161
1587375392110.0,ws,0.01,0.6794204242979243,8.768463686368637,1494.582420336077
1587372963444.0,ws,0.0021544346900318843,0.695490652337858,17.086923552355234,2758.1357047134006
1595023857947.0,ws,1.0,0.0013859267973491776,3.6430454645464545,690.6452083944429
1587402934905.0,ws,0.0021544346900318843,0.6952621653020182,16.998804500450046,2756.68418711186
1595004348014.0,ws,0.004641588833612777,0.690039676566983,11.552507270727073,1953.2178002024589
1595249465884.0,ws,0.001,0.6979865266106441,26.823617521752176,4111.641650344226
1587406500404.0,ws,0.0021544346900318843,0.6958137231559289,18.339773237323733,2909.649910632819
1587440366024.0,ws,1.0,0.0015003344329127745,3.6430643264326434,690.6390469801527
1587424679416.0,ws,0.021544346900318832,0.6575064157849374,6.930245644564456,1167.602026575319
1594995349744.0,ws,0.021544346900318832,0.6548291739718829,6.821893329332934,1150.8663112807765
1587438440351.0,ws,0.21544346900318823,0.33776523954275184,4.2161694569456944,730.0730464234784
1594632469410.0,ws,0.0021544346900318843,0.6957942749407455,17.770929672967295,2877.0608138208595
1595168670170.0,ws,0.001,0.6979281792717086,27.286475247524752,4182.47871561884
1595007729916.0,ws,1.0,0.0014548188964906559,3.6429322332233225,691.3995788547494
1587411246181.0,ws,0.004641588833612777,0.6899848146951088,11.564084708470848,1959.1608837443878
1587425634607.0,ws,0.021544346900318832,0.657446349518215,6.932763576357636,1167.132848338933
1587407582207.0,ws,0.0021544346900318843,0.6959828151260503,18.171164316431643,2984.964984922359
1587439506149.0,ws,0.46415888336127775,0.11188619199761217,3.7831809580958096,694.8960312527372
1595081057558.0,ws,0.01,0.6808832871866696,8.919036063606361,1518.6820202670706
1587417999612.0,ws,0.01,0.6803846676362852,8.921239143914391,1513.233338640157
1595109998556.0,ws,0.1,0.5136446188580941,4.82483202320232,813.0165913394108
1587405428482.0,ws,0.0021544346900318843,0.6957951389786683,17.710773437343736,2894.1447585567244
1595029353975.0,ws,0.001,0.6977301120448177,24.18863302330233,3918.312002940809
1595083435353.0,ws,0.46415888336127775,0.10950770044920455,3.780600240024002,694.1696892318514
1587402439728.0,ws,0.0021544346900318843,0.6957443487394958,17.87326490649065,2872.2666718392616
1587380544284.0,ws,0.21544346900318823,0.33844112653331326,4.219754175417542,730.2066249231143
1587440050232.0,ws,0.46415888336127775,0.10995839231677373,3.7806242224222424,694.2337217089813
1594651273617.0,ws,0.0021544346900318843,0.6961052714932124,18.353529792979298,2994.565227904797
1587400421442.0,ws,0.001,0.698165350140056,28.464048384838485,4448.590105997769
1587439810374.0,ws,0.46415888336127775,0.10933614063392823,3.781288308830883,694.0754641752253
1594830450708.0,ws,0.0021544346900318843,0.6949945114199525,16.26476679667967,2660.9123058285486
1595088604250.0,ws,0.001,0.6978516736694678,27.312520292029202,4120.120661018072
1594908807926.0,ws,1.0,0.0016564274422799798,3.6428879687968796,690.9656101388238
1587411797641.0,ws,0.004641588833612777,0.6908812779214248,12.022596979697969,2026.8719532675452
1595026725486.0,ws,0.01,0.6805252612583493,8.90946196619662,1513.4201543187767
1587439455069.0,ws,0.46415888336127775,0.10991530021545884,3.781779477947795,694.2556064166793
1587376719858.0,ws,0.021544346900318832,0.6574942996915365,6.9352054805480545,1170.7441308941748
1594822767661.0,ws,0.0021544346900318843,0.6957078140486963,17.86666716671667,2900.1653272002195
1587439391742.0,ws,0.46415888336127775,0.10753254333552512,3.778735693569357,693.6776952034442
1594980524359.0,ws,0.21544346900318823,0.34145282438026814,4.228827662766276,731.2057317239722
1594865870416.0,ws,0.01,0.6788537631975866,8.673661706170616,1471.4900726611174
1587432794651.0,ws,0.1,0.5135521706380994,4.819461786178618,812.276351915008
1587434605150.0,ws,0.1,0.5101587211472737,4.810475447544754,810.4422139537304
1594799589183.0,ws,0.0021544346900318843,0.6947624719887954,15.830615061506151,2580.211425944378
1595048646857.0,ws,0.01,0.6779945780457931,8.550977177717773,1450.3901226274265
1587400679058.0,ws,0.001,0.6979713935574229,27.205895389538952,4307.316569130425
1587379037991.0,ws,0.1,0.5133644468895397,4.824519051905191,812.6137669935076
1594722265317.0,ws,0.0021544346900318843,0.6961092022193492,18.970802460246023,3053.1095569858703
1595093072429.0,ws,0.046415888336127774,0.6056798710276651,5.628143634363436,940.8637515152786
1595073766979.0,ws,0.0021544346900318843,0.6958996825396825,17.99503702370237,2905.243923616464
1587433312723.0,ws,0.1,0.5149437354466998,4.8349006500650065,814.3335928957463
1594908999103.0,ws,1.0,0.001563990034827612,3.643150095009501,690.335808332956
1587440164192.0,ws,1.0,0.0016497546046008154,3.643477887788779,690.2975831376433
1594974399977.0,ws,0.046415888336127774,0.6072009480526352,5.6606172417241725,945.9053389788736
1587434292627.0,ws,0.1,0.5143668954024991,4.827151215121512,812.9801343495722
1595034765248.0,ws,0.001,0.6976746617108381,25.254543634363436,3927.316550111242
1587380118029.0,ws,0.21544346900318823,0.342109152708765,4.225573137313732,731.0702853021382
1595099196893.0,ws,0.46415888336127775,0.10721569083151335,3.777878087808781,694.0795345332301
1587436115480.0,ws,0.1,0.5140623627731058,4.823833723372338,812.829987377918
1587440441613.0,ws,1.0,0.0015117269004657618,3.6433424342434244,690.5223190241147
1587424020050.0,ws,0.021544346900318832,0.655429559455852,6.855148534853486,1152.5723871701643
1594857747327.0,ws,0.01,0.680251890586194,8.8387400740074,1509.004055190151
1587438337952.0,ws,0.21544346900318823,0.34051927179717434,4.22371101110111,730.605489570721
1587380950165.0,ws,0.46415888336127775,0.10910072962358931,3.780128612861286,693.9952072514526
1594908699214.0,ws,1.0,0.00146749510481802,3.6429982398239824,690.6142267307345
1587396393841.0,ws,0.001,0.6979213585434172,26.28866100610061,4015.44216708933
1587433937757.0,ws,0.1,0.5131172274655169,4.819769156915692,812.7021549368245
1587380150385.0,ws,0.21544346900318823,0.34228307389791673,4.227181058105811,731.2569860672273
1595009688147.0,ws,0.004641588833612777,0.6910114348559936,12.156391659165916,2065.4982030115843
1587439235727.0,ws,0.46415888336127775,0.11054048469237714,3.7830219421942193,694.1051008875729
